Precio,Call Vol,Put Vol,Net Delta,Net Gex,Total IO,Net IO,Call OI,Put OI,Net Vol,Cash Call,Cash Put,IV Call,IV Put,Call Delta,Delta Put,Cash Neto,IV Neta,Delta Neto,Timestamp (SPY)
672.385,1410238,1475856,3973207,447712,285464,-16254,134605,150859,-65618,118824513.5,48373632,20359148.48,30589887.66,63503898,-30586481,70450881.5,-10230739.18,32917417,2025-10-21 12:07:12
672.385,1410238,1475856,3973207,447712,285464,-16254,134605,150859,-65618,118824513.5,48373632,20359148.48,30589887.66,63503898,-30586481,70450881.5,-10230739.18,32917417,2025-10-21 12:07:17
672.385,1410238,1475856,3973207,447712,285464,-16254,134605,150859,-65618,118824513.5,48373632,20359148.48,30589887.66,63503898,-30586481,70450881.5,-10230739.18,32917417,2025-10-21 12:07:23
672.385,1410238,1475859,3973207,447712,285464,-16254,134605,150859,-65621,118855889.5,48373684.5,20399943.17,30634185.01,63503898,-30586517,70482205,-10234241.84,32917381,2025-10-21 12:07:28
672.385,1410238,1475885,3973207,447712,285464,-16254,134605,150859,-65647,118855889.5,48396911,20399950.15,30638988.26,63503898,-30586985,70458978.5,-10239038.11,32916913,2025-10-21 12:07:33
672.385,1410238,1475885,3995015,446256,285464,-16254,134605,150859,-65647,118646140.5,48403862,20284029.24,30693719.44,63743728,-30569754,70242278.5,-10409690.2,33173974,2025-10-21 12:07:39
672.385,1410238,1475885,3995015,445811,285464,-16254,134605,150859,-65647,118646140.5,48404304,20286817.56,30694772.36,63743728,-30569754,70241836.5,-10407954.8,33173974,2025-10-21 12:07:44
672.385,1410238,1475885,3995650,445811,285464,-16254,134605,150859,-65647,118645558.5,48404304,20284578.28,30694772.36,63744945,-30569754,70241254.5,-10410194.08,33175191,2025-10-21 12:07:49
672.385,1410238,1475885,3998355,445742,285464,-16254,134605,150859,-65647,118644248.5,48406278,20281085.23,30696337.41,63748960,-30569754,70237970.5,-10415252.18,33179206,2025-10-21 12:08:09
672.385,1410248,1475915,3986095,443555,285464,-16254,134605,150859,-65667,118714798,48408747,20325666.78,30749348.64,63527933,-30570339,70306051,-10423681.86,32957594,2025-10-21 12:08:29
672.4,1410302,1475980,3992704,451211,285464,-16254,134605,150859,-65678,119202640.5,48327930.5,20318547.71,30817855.44,63732698,-30570730,70874710,-10499307.73,33161968,2025-10-21 12:08:37
672.38,1410356,1476028,3975062,453015,285464,-16254,134605,150859,-65672,117894330,48598428.5,20304128.69,30721667.3,63528611,-30737179,69295901.5,-10417538.61,32791432,2025-10-21 12:08:42
672.355,1410371,1476232,3920299,431549,285464,-16254,134605,150859,-65861,117107049,48739912,20471401.1,30567262.73,62771674,-31092041,68367137,-10095861.63,31679633,2025-10-21 12:08:47
672.41,1410492,1523955,4077443,455912,285464,-16254,134605,150859,-113463,116312605.5,48749175,19327442.03,31178683.93,63618052,-31601192,67563430.5,-11851241.9,32016860,2025-10-21 12:08:52
672.41,1483868,1542843,4029445,464516,285464,-16254,134605,150859,-58975,121786028.5,48516876.5,20533134.65,31140623.79,66297885,-31956856,73269152,-10607489.14,34341029,2025-10-21 12:08:57
672.43,1496007,1553648,4110706,448921,285464,-16254,134605,150859,-57641,122106987.5,48369720.5,20276613.12,31316270.51,67529703,-31940071,73737267,-11039657.39,35589632,2025-10-21 12:09:05
672.43,1496042,1553648,4110706,448921,285464,-16254,134605,150859,-57606,122107065,48369720.5,20277172.02,31317319.93,67529803,-31940071,73737344.5,-11040147.91,35589732,2025-10-21 12:09:10
672.42,1496050,1554226,4081770,459478,285464,-16254,134605,150859,-58176,122111375.5,48541950,20446596.28,31252787.27,67430427,-32000829,73569425.5,-10806190.99,35429598,2025-10-21 12:09:15
672.42,1496283,1554447,4084280,461466,285464,-16254,134605,150859,-58164,122526113.5,47738299.5,20555539.08,31047279.09,67423466,-31738369,74787814,-10491740.01,35685097,2025-10-21 12:09:20
672.42,1496505,1554675,4083645,462978,285464,-16254,134605,150859,-58170,122429820,47779361.5,20546306.1,31064201.87,67427394,-31746682,74650458.5,-10517895.77,35680712,2025-10-21 12:09:25
672.415,1496522,1554706,4080148,458275,285464,-16254,134605,150859,-58184,121237016,48534342.5,20408796.43,31151277.15,67138503,-31920644,72702673.5,-10742480.72,35217859,2025-10-21 12:09:30
672.415,1496533,1554720,4081507,460857,285464,-16254,134605,150859,-58187,121237580.5,48594085,20411628.92,31167908.5,67139195,-31921175,72643495.5,-10756279.58,35218020,2025-10-21 12:09:35
672.395,1496546,1554736,4034055,464516,285464,-16254,134605,150859,-58190,121236435,48595169,20566523.55,31087960.63,66488371,-31960395,72641266,-10521437.08,34527976,2025-10-21 12:09:41
672.41,1496551,1554743,4073882,460954,285464,-16254,134605,150859,-58192,121078680.5,48595332.5,20369653.28,31177735.02,66974362,-31921640,72483348,-10808081.74,35052722,2025-10-21 12:09:46
672.43,1496561,1554765,4149034,453516,285464,-16254,134605,150859,-58204,121491470,48543714.5,20122264.26,31346129.63,67645537,-31684723,72947755.5,-11223865.37,35960814,2025-10-21 12:09:51
672.43,1496561,1554765,4130631,457581,285464,-16254,134605,150859,-58204,121631747.5,48517464,20166125.56,31337017.07,67416823,-31703398,73114283.5,-11170891.51,35713425,2025-10-21 12:10:11
672.42,1499704,1560269,4114591,457455,285464,-16254,134605,150859,-60565,121876438.5,48538937.5,20444840.16,31284786.56,67653666,-31934003,73337501,-10839946.4,35719663,2025-10-21 12:10:31
672.39,1500808,1560988,4002328,466519,285464,-16254,134605,150859,-60180,121505712,48884913.5,20824500.53,31118279.62,66399060,-32275510,72620798.5,-10293779.09,34123550,2025-10-21 12:10:51
672.41,1501352,1561766,4004767,472646,285464,-16254,134605,150859,-60414,123575429,47969700.5,21045126.03,30978437.14,67032026,-32184877,75605728.5,-9933311.11000001,34847149,2025-10-21 12:11:11
672.45,1502255,1563184,4124502,452017,285464,-16254,134605,150859,-60929,124564306,48028296.5,20633817.52,31496252.59,67758204,-31659809,76536009.5,-10862435.07,36098395,2025-10-21 12:11:31
672.45,1502668,1563454,4150388,452888,285464,-16254,134605,150859,-60786,123722621.5,48113785.5,20441148.4,31546072.65,68022730,-31659887,75608836,-11104924.25,36362843,2025-10-21 12:11:51
672.51,1503231,1494629,3913997,524093,235172,26136,130654,104518,8602,126219112.5,46554297,20237598.12,28616205.02,69503860,-31325374,79664815.5,-8378606.90000001,38178486,2025-10-21 12:12:11
672.49,1505983,1566171,4180482,468248,285464,-16254,134605,150859,-60188,126731820.5,46811290,20577038.18,31591623.51,69007904,-31556913,79920530.5,-11014585.33,37450991,2025-10-21 12:12:31
672.51,1510616,1496498,3895055,518755,247814,38742,143278,104536,14118,126469196,46896972,20487788.53,28654429.66,69474048,-31432329,79572224,-8166641.13,38041719,2025-10-21 12:12:51
672.44,1506589,1567044,4123630,453737,285464,-16254,134605,150859,-60455,123319556.5,47843850,20586034.62,31451700.26,67913817,-31847036,75475706.5,-10865665.64,36066781,2025-10-21 12:13:11
672.46,1507053,1567743,4159024,469956,285464,-16254,134605,150859,-60690,124053377,47856648,20463664.46,31673448.22,68555952,-31821474,76196729,-11209783.76,36734478,2025-10-21 12:13:31
672.505,1511757,1497613,3872886,504114,247814,38742,143278,104536,14144,126075593.5,46990084.5,20510842.23,28698210,69116916,-31475629,79085509,-8187367.77000001,37641287,2025-10-21 12:13:51
672.48,1507977,1568557,4178297,470530,285464,-16254,134605,150859,-60580,125916528,47743013.5,20599999.58,31858690.81,68914281,-31645957,78173514.5,-11258691.23,37268324,2025-10-21 12:14:11
672.47,1509764,1569132,4165795,479692,285464,-16254,134605,150859,-59368,124745928,47885561.5,20509810.97,31836536.93,68647224,-31651608,76860366.5,-11326725.96,36995616,2025-10-21 12:14:31
672.495,1510066,1570911,4194660,484331,285464,-16254,134605,150859,-60845,126240420.5,47371155,20497937.93,31957016.34,69387351,-31708663,78869265.5,-11459078.41,37678688,2025-10-21 12:14:51
672.5,1508657,1500574,3883840,509646,235172,26136,130654,104518,8083,126343322,47200085,20555786.36,28904333.69,69244540,-31534326,79143237,-8348547.33,37710214,2025-10-21 12:15:11
672.5,1516162,1501633,3884319,524181,247814,38742,143278,104536,14529,125900349.5,47749637,20602008.19,28935192.32,69362954,-31621948,78150712.5,-8333184.13,37741006,2025-10-21 12:15:31
672.54,1518140,1502932,3901462,514533,247814,38742,143278,104536,15208,130379118,46492325.5,21027387.57,28994206.36,69872597,-31164402,83886792.5,-7966818.78999999,38708195,2025-10-21 12:15:51
672.57,1519327,1503903,4013375,528909,247814,38742,143278,104536,15424,130547098.5,46663834.5,20550100.46,29332182.3,71094630,-30799360,83883264,-8782081.84,40295270,2025-10-21 12:16:11
672.49,1516393,1575038,4179647,461924,285464,-16254,134605,150859,-58645,127602307,47472229,20945106.18,32021257.86,69436558,-31883078,80130078,-11076151.68,37553480,2025-10-21 12:16:29
672.51,1521075,1505602,3894877,524084,247814,38742,143278,104536,15473,127427155.5,47926339,20794072.15,29156971.71,69615003,-31736786,79500816.5,-8362899.56,37878217,2025-10-21 12:16:49
672.43,1518103,1576430,4113956,453361,285464,-16254,134605,150859,-58327,123520089.5,49440489,20912015.6,32042442.69,68387831,-32497726,74079600.5,-11130427.09,35890105,2025-10-21 12:16:59
672.347,1520533,1578943,3935262,438060,285464,-16254,134605,150859,-58410,119187522,52571302,21257164.54,32048402.38,66315762,-34023516,66616220,-10791237.84,32292246,2025-10-21 12:17:19
672.397,1521460,1580657,4088016,460062,285464,-16254,134605,150859,-59197,122330320,51110213,20895739.35,32359747.61,68080165,-33331128,71220107,-11464008.26,34749037,2025-10-21 12:17:39
672.4,1522095,1581862,4030914,469387,285464,-16254,134605,150859,-59767,122676648,51372675,21168573.15,32342479.7,67587191,-33419121,71303973,-11173906.55,34168070,2025-10-21 12:17:59
672.37,1523086,1582478,4005032,443307,285464,-16254,134605,150859,-59392,120930013.5,52441716.5,21221052.36,32358133.1,67399471,-33814355,68488297,-11137080.74,33585116,2025-10-21 12:18:19
672.37,1523903,1583085,4020357,467296,285464,-16254,134605,150859,-59182,121737126,52088226.5,21264672.55,32388737.1,67447922,-33527423,69648899.5,-11124064.55,33920499,2025-10-21 12:18:39
672.39,1525109,1583696,4034014,458349,285464,-16254,134605,150859,-58587,121895609.5,51851921.5,21136196.24,32458395.79,67724898,-33545217,70043688,-11322199.55,34179681,2025-10-21 12:18:59
672.395,1525336,1585145,4050279,476350,285464,-16254,134605,150859,-59809,121465775,51654451,20991201.87,32447986.63,68136624,-33560720,69811324,-11456784.76,34575904,2025-10-21 12:19:19
672.33,1525949,1585882,3918865,441403,285464,-16254,134605,150859,-59933,118973167,52531996.5,21457014.14,32091174.61,66677180,-34396092,66441170.5,-10634160.47,32281088,2025-10-21 12:19:39
672.295,1529037,1587884,3854027,459656,285464,-16254,134605,150859,-58847,116379284.5,53912204,21370262.87,32141170.98,65645668,-35339591,62467080.5,-10770908.11,30306077,2025-10-21 12:19:59
672.34,1531535,1589340,3937635,423137,285464,-16254,134605,150859,-57805,118886837.5,53002248,21224077.95,32381916.54,66658775,-34488421,65884589.5,-11157838.59,32170354,2025-10-21 12:20:19
672.37,1532485,1589763,3955754,455749,285464,-16254,134605,150859,-57278,119582949,52028517,21152653.14,32342610.97,67239139,-34451732,67554432,-11189957.83,32787407,2025-10-21 12:20:39
672.35,1533108,1590072,3947610,447255,285464,-16254,134605,150859,-56964,119076625.5,52154420,21182506.49,32307167.22,67258799,-34519987,66922205.5,-11124660.73,32738812,2025-10-21 12:20:59
672.34,1534396,1590646,3938165,432562,285464,-16254,134605,150859,-56250,118131659.5,52425051,21130555.43,32300200.75,66721887,-34559764,65706608.5,-11169645.32,32162123,2025-10-21 12:21:19
672.267,1539978,1594571,3870061,423385,285464,-16254,134605,150859,-54593,113129481,55266827,21018505.39,32311518.41,65510596,-35590990,57862654,-11293013.02,29919606,2025-10-21 12:21:39
672.16,1541878,1597614,3658432,388031,285464,-16254,134605,150859,-55736,109365458,57910560,21773864.78,31934497.94,63127974,-36840086,51454898,-10160633.16,26287888,2025-10-21 12:21:59
672.22,1542777,1599491,3755651,418741,285464,-16254,134605,150859,-56714,111367696,56124687,21413862.32,32090379.94,64409274,-36215990,55243009,-10676517.62,28193284,2025-10-21 12:22:19
672.275,1543462,1600818,3852776,443143,285464,-16254,134605,150859,-57356,113540968,54664473.5,21120237.35,32293653.36,65520374,-35605821,58876494.5,-11173416.01,29914553,2025-10-21 12:22:39
672.36,1544001,1602745,3948208,465085,285464,-16254,134605,150859,-58744,119988785.5,51577491,21394586.69,32303509.01,67396514,-34448239,68411294.5,-10908922.32,32948275,2025-10-21 12:22:59
672.43,1545334,1603899,4106174,465280,285464,-16254,134605,150859,-58565,123869835,49847451,21203637.32,32550189.36,69058966,-33334105,74022384,-11346552.04,35724861,2025-10-21 12:23:19
672.5,1547487,1535270,3902479,528288,235172,26136,130654,104518,12217,126488770,48267735.5,20841722.25,29686620.54,70891060,-32656923,78221034.5,-8844898.29,38234137,2025-10-21 12:23:39
672.58,1558170,1539235,4052892,557919,247814,38742,143278,104536,18935,132088304,45454077.5,21005202.97,29449823.72,72882398,-31312537,86634226.5,-8444620.74999999,41569861,2025-10-21 12:23:59
672.59,1564144,1542065,4112094,558583,247814,38742,143278,104536,22079,133740290,44629423,21120460.08,29289172.72,73869073,-30742756,89110867,-8168712.64,43126317,2025-10-21 12:24:19
672.5308,1567185,1542923,4006159,552406,247814,38742,143278,104536,24262,130679523.5,45743757,21371665.55,29061108.22,72345889,-31417503,84935766.5,-7689442.67,40928386,2025-10-21 12:24:39
672.555,1568027,1544731,4069249,574130,247814,38742,143278,104536,23296,131369734,45785050,21117233.14,29291745.79,73145993,-31274831,85584684,-8174512.65,41871162,2025-10-21 12:24:59
672.5677,1568845,1545839,4094584,586362,247814,38742,143278,104536,23006,131215474.5,45594197,20890533.13,29367480.74,73611415,-31211237,85621277.5,-8476947.60999999,42400178,2025-10-21 12:25:19
672.57,1570849,1547271,4038363,565628,247814,38742,143278,104536,23578,133077909.5,44961024.5,21330419.6,29258750.05,73182671,-31364466,88116885,-7928330.45,41818205,2025-10-21 12:25:39
672.465,1567575,1619441,4198336,493348,285464,-16254,134605,150859,-51866,127628784.5,47135810,21558720.74,32104621.88,71140724,-32734067,80492974.5,-10545901.14,38406657,2025-10-21 12:25:59
672.43,1569939,1620814,4178129,483047,285464,-16254,134605,150859,-50875,125281212.5,49103924.5,21395013.33,32423390.93,70773171,-33466706,76177288,-11028377.6,37306465,2025-10-21 12:26:19
672.505,1568977,1551291,3968358,548730,235172,26136,130654,104518,17686,128849369,46998087,21214615.31,29421618.41,72159195,-32424075,81851282,-8207003.1,39735120,2025-10-21 12:26:39
672.54,1575677,1552513,4037677,575399,247814,38742,143278,104536,23164,130309859.5,46594547.5,21212339.15,29492447.67,73285314,-32102606,83715312,-8280108.52,41182708,2025-10-21 12:26:59
672.585,1576134,1553127,4079392,574074,247814,38742,143278,104536,23007,132828180.5,45946279,21056269.86,29762781.75,73904943,-31808994,86881901.5,-8706511.89,42095949,2025-10-21 12:27:19
672.6,1579107,1556649,4052064,568460,247814,38742,143278,104536,22458,137267068.5,44538949.5,21917958.68,29392458.51,74166107,-31173697,92728119,-7474499.83,42992410,2025-10-21 12:27:40
672.5501,1579663,1557480,4003784,553960,247814,38742,143278,104536,22183,132570727,46382287.5,21621949.99,29559589.26,73282755,-32062934,86188439.5,-7937639.27,41219821,2025-10-21 12:27:54
672.62,1580268,1558828,4180015,558460,247814,38742,143278,104536,21440,135056410.5,45586506,20966006.72,30024554.88,75193814,-31050002,89469904.5,-9058548.16000001,44143812,2025-10-21 12:28:14
672.63,1580474,1559347,4175091,560102,247814,38742,143278,104536,21127,136388035.5,44967390.5,21156587.6,29941624,75523388,-31097358,91420645,-8785036.4,44426030,2025-10-21 12:28:23
672.675,1582431,1563243,4243281,567253,247814,38742,143278,104536,19188,139812839.5,44298581.5,21210474.32,30206066.66,76779291,-30752382,95514258,-8995592.33999999,46026909,2025-10-21 12:28:43
672.65,1583533,1564412,4170299,558317,247814,38742,143278,104536,19121,138268542,44498919.5,21309969.59,30067853.87,75740873,-31027871,93769622.5,-8757884.28,44713002,2025-10-21 12:29:04
672.63,1586450,1566924,4179395,574582,247814,38742,143278,104536,19526,136405811.5,44758292.5,21225099.51,30013955.5,75957327,-31301418,91647519,-8788855.99,44655909,2025-10-21 12:29:24
672.595,1587035,1567748,4154737,571057,247814,38742,143278,104536,19287,133870508,45825698.5,21204448.82,29984992.02,75068451,-31388949,88044809.5,-8780543.20000001,43679502,2025-10-21 12:29:44
672.64,1587782,1570193,4161315,561192,247814,38742,143278,104536,17589,137496889.5,44375953.5,21350372.08,30046671.46,75829527,-31410617,93120936,-8696299.38000001,44418910,2025-10-21 12:30:04
672.65,1588799,1573968,4202479,587500,247814,38742,143278,104536,14831,137770671.5,43955931,21255246.63,30088150.97,76044578,-30635767,93814740.5,-8832904.34,45408811,2025-10-21 12:30:24
672.67,1592604,1576021,4227801,595222,247814,38742,143278,104536,16583,139332740.5,43474147,21306120.77,30147063.58,76580618,-30458958,95858593.5,-8840942.81,46121660,2025-10-21 12:30:44
672.73,1595050,1578645,4340971,599821,247814,38742,143278,104536,16405,143810198,42459264.5,21303863.2,30434706.65,78698876,-30253846,101350933.5,-9130843.45000001,48445030,2025-10-21 12:31:04
672.68,1597473,1580826,4263867,589602,247814,38742,143278,104536,16647,139755541.5,43115526,21220126.4,30162576.6,77394650,-30606412,96640015.5,-8942450.2,46788238,2025-10-21 12:31:24
672.68,1598428,1581884,4289510,573043,247814,38742,143278,104536,16544,140292026,43786631.5,21324219.48,30346442.84,77544488,-30625574,96505394.5,-9022223.36,46918914,2025-10-21 12:31:44
672.7074,1598998,1584111,4311060,570254,247814,38742,143278,104536,14887,142510117,42831954,21401457.37,30407091.88,77887216,-30377859,99678163,-9005634.51000001,47509357,2025-10-21 12:32:04
672.735,1599617,1584771,4389445,580483,247814,38742,143278,104536,14846,143762299.5,42753939,21166011.36,30656685.08,79024677,-30031110,101008360.5,-9490673.72,48993567,2025-10-21 12:32:24
672.6601,1601033,1586002,4246522,579048,247814,38742,143278,104536,15031,139299897.5,43727208.5,21516215.19,30225277.06,76777918,-30741145,95572689,-8709061.87,46036773,2025-10-21 12:32:44
672.65,1603590,1587446,4282991,574113,247814,38742,143278,104536,16144,136959684.5,45031048.5,21052658.79,30498749.16,77268537,-31091134,91928636,-9446090.37,46177403,2025-10-21 12:33:04
672.615,1604672,1588460,4132543,561836,247814,38742,143278,104536,16212,137245182,44854815,21839205.54,30169852.49,75491974,-31842356,92390367,-8330646.95,43649618,2025-10-21 12:33:24
672.675,1605459,1590482,4269604,589602,247814,38742,143278,104536,14977,140458791.5,44230264.5,21543266.08,30581380.15,77421350,-30828980,96228527,-9038114.07,46592370,2025-10-21 12:33:44
672.66,1606079,1590863,4270277,578921,247814,38742,143278,104536,15216,137586065,45216395.5,21058233.79,30700458.19,77295513,-31158020,92369669.5,-9642224.4,46137493,2025-10-21 12:34:04
672.719,1607638,1592297,4333733,599771,247814,38742,143278,104536,15341,142786831.5,43129476.5,21366774.69,30701392.09,78825517,-30607895,99657355,-9334617.39999999,48217622,2025-10-21 12:34:24
672.78,1611403,1594882,4454300,594863,247814,38742,143278,104536,16521,147689577.5,42273480,21379024.01,31009262.5,80598839,-29888949,105416097.5,-9630238.48999999,50709890,2025-10-21 12:34:44
672.745,1613831,1596037,4400864,579194,247814,38742,143278,104536,17794,145917557.5,42808780,21623047.17,30852096.71,79652606,-30015402,103108777.5,-9229049.54,49637204,2025-10-21 12:35:04
672.705,1617602,1597522,4311334,592096,247814,38742,143278,104536,20080,143782424.5,43303527.5,22057969.09,30580874.13,78650441,-30743492,100478897,-8522905.04000001,47906949,2025-10-21 12:35:24
672.71,1619046,1598605,4336453,611644,247814,38742,143278,104536,20441,143946722.5,43124532.5,21931202.68,30703293.97,79137945,-30653638,100822190,-8772091.29,48484307,2025-10-21 12:35:44
672.735,1622011,1599131,4355526,597239,247814,38742,143278,104536,22880,146309696.5,42959306,22050616.13,30895087.15,79595718,-30348358,103350390.5,-8844471.02,49247360,2025-10-21 12:36:04
672.705,1623849,1600671,4342594,599162,247814,38742,143278,104536,23178,143856294,43210465,22018146.6,30724763.31,79399354,-30820629,100645829,-8706616.71,48578725,2025-10-21 12:36:24
672.59,1626004,1602586,4132713,584717,247814,38742,143278,104536,23418,136895212,46033815,22389571.5,30409206.54,76291300,-32231965,90861397,-8019635.04,44059335,2025-10-21 12:36:44
672.57,1629575,1606022,4082434,583978,247814,38742,143278,104536,23553,135849880,47629029.5,22510531.69,30720841.55,75600222,-33127134,88220850.5,-8210309.86,42473088,2025-10-21 12:37:04
672.63,1630429,1607775,4183234,585957,247814,38742,143278,104536,22654,139265123.5,46526120,22301302.93,31050848.73,77470069,-32437495,92739003.5,-8749545.8,45032574,2025-10-21 12:37:24
672.695,1631950,1609958,4305057,593594,247814,38742,143278,104536,21992,143775143.5,44799106,22243763.32,31224094.16,78990885,-31139724,98976037.5,-8980330.84,47851161,2025-10-21 12:37:44
672.62,1632785,1610513,4151854,586679,247814,38742,143278,104536,22272,138916689,46124807,22459470.24,30878649.88,77161279,-32647138,92791882,-8419179.64,44514141,2025-10-21 12:38:04
672.625,1635035,1611390,4167077,586567,247814,38742,143278,104536,23645,138540091.5,46463121,22297872.18,31022954.81,77197449,-32590100,92076970.5,-8725082.63,44607349,2025-10-21 12:38:24
672.59,1636790,1621697,4059308,595973,247814,38742,143278,104536,15093,139757905,48800129,23258168.28,31114165.9,76516585,-33548608,90957776,-7855997.62,42967977,2025-10-21 12:38:44
672.585,1639394,1625392,4086411,586335,247814,38742,143278,104536,14002,136708405.5,50699641.5,22539456.96,31914538.83,76387017,-34405091,86008764,-9375081.87,41981926,2025-10-21 12:39:04
672.695,1641095,1627086,4237628,603908,247814,38742,143278,104536,14009,144507957,47069685,22519106.95,32041496.77,78934972,-32422979,97438272,-9522389.82,46511993,2025-10-21 12:39:18
672.62,1642271,1627662,4116071,586683,247814,38742,143278,104536,14609,139511775.5,48077071,22711150.23,31594919.05,77215291,-33645536,91434704.5,-8883768.82,43569755,2025-10-21 12:39:38
672.63,1642353,1627969,4173119,593621,247814,38742,143278,104536,14384,140111333,47837100.5,22459956.78,31853737.63,77862238,-33267683,92274232.5,-9393780.85,44594555,2025-10-21 12:39:48
672.615,1642546,1628770,4144922,597075,247814,38742,143278,104536,13776,138219989,48587710.5,22394649.1,31772006.5,77476958,-33649788,89632278.5,-9377357.4,43827170,2025-10-21 12:40:08
672.6,1643068,1629693,4092845,587278,247814,38742,143278,104536,13375,137606867.5,48667640.5,22653928.43,31620448.12,76750452,-33745117,88939227,-8966519.68999999,43005335,2025-10-21 12:40:28
672.605,1643402,1630094,4123054,586668,247814,38742,143278,104536,13308,137811416,48371383.5,22609555.32,31619305.17,77085142,-33737368,89440032.5,-9009749.85000001,43347774,2025-10-21 12:40:48
672.5299,1645451,1630476,4005424,598163,247814,38742,143278,104536,14975,132292764,50846319.5,22648267,31577291.07,75535109,-35105853,81446444.5,-8929024.07,40429256,2025-10-21 12:41:08
672.46,1644170,1704466,4150524,503064,285464,-16254,134605,150859,-60296,128970912,52253186,22762157.42,34620507.99,73502778,-36129780,76717726,-11858350.57,37372998,2025-10-21 12:41:28
672.42,1646645,1707903,4099424,484271,285464,-16254,134605,150859,-61258,126852522,54939829.5,22897702.92,34977379.51,72614777,-37365619,71912692.5,-12079676.59,35249158,2025-10-21 12:41:48
672.5,1645723,1637428,3933326,545870,235172,26136,130654,104518,8295,131128653.5,51945872.5,22522469.01,31839063.24,74577607,-35700764,79182781,-9316594.23000001,38876843,2025-10-21 12:42:08
672.515,1646286,1638467,3996255,560718,235172,26136,130654,104518,7819,130514745.5,52367646.5,22164845.65,32076675.28,75385215,-35689514,78147099,-9911829.63,39695701,2025-10-21 12:42:28
672.57,1653145,1640547,4040436,587576,247814,38742,143278,104536,12598,133988932.5,50993648.5,22324477.11,32156831.17,76220921,-35110601,82995284,-9832354.06,41110320,2025-10-21 12:42:48
672.59,1653799,1641202,4018582,563122,247814,38742,143278,104536,12597,136879392,49808577,22917622.73,32081889.81,76290788,-34527989,87070815,-9164267.08,41762799,2025-10-21 12:43:08
672.65,1655253,1641887,4150835,589363,247814,38742,143278,104536,13366,139908236,48222153.5,22341781.89,32298309.15,78104324,-33833530,91686082.5,-9956527.26,44270794,2025-10-21 12:43:28
672.64,1655981,1643420,4118041,592844,247814,38742,143278,104536,12561,140675639.5,48295100,22763075.74,32250198.43,77844681,-33915791,92380539.5,-9487122.69,43928890,2025-10-21 12:43:48
672.675,1656533,1644086,4165642,578775,247814,38742,143278,104536,12447,142721180.5,47886889,22626089.3,32522205.44,78758440,-33813131,94834291.5,-9896116.14,44945309,2025-10-21 12:44:08
672.7,1658078,1645212,4242521,592266,247814,38742,143278,104536,12866,143872627,47447981,22437987.83,32671691.58,79978399,-33276400,96424646,-10233703.75,46701999,2025-10-21 12:44:28
672.66,1659845,1646163,4133335,592083,247814,38742,143278,104536,13682,142100375.5,48264178.5,22785502.27,32517362.43,78387381,-33991674,93836197,-9731860.16,44395707,2025-10-21 12:44:48
672.68,1660206,1646694,4180967,593092,247814,38742,143278,104536,13512,142727753,48012081.5,22563282.42,32685359.04,78937508,-33654300,94715671.5,-10122076.62,45283208,2025-10-21 12:45:08
672.6999,1660525,1647594,4253664,597965,247814,38742,143278,104536,12931,143510855,47930277.5,22369720.73,32890079.62,80084153,-33308661,95580577.5,-10520358.89,46775492,2025-10-21 12:45:28
672.65,1661129,1648274,4165413,595219,247814,38742,143278,104536,12855,140478398.5,48579537,22625353.61,32584121.77,78961681,-34045466,91898861.5,-9958768.16,44916215,2025-10-21 12:45:48
672.75,1661654,1649552,4372690,570714,247814,38742,143278,104536,12102,147577585.5,45738250.5,22428395.21,32784895.67,81540013,-32179333,101839335,-10356500.46,49360680,2025-10-21 12:46:08
672.7,1664916,1651442,4257870,591486,247814,38742,143278,104536,13474,144550501,46805476,22703033.04,32586406.15,79983113,-32971081,97745025,-9883373.11000001,47012032,2025-10-21 12:46:28
672.8196,1666962,1653228,4480348,579926,247814,38742,143278,104536,13734,153830103.5,43770566.5,22657179.43,32940848.13,83722116,-31772359,110059537,-10283668.7,51949757,2025-10-21 12:46:48
672.79,1669600,1654254,4464176,596667,247814,38742,143278,104536,15346,150062457,44365210,22340523.11,32840933.58,83272477,-31907022,105697247,-10500410.47,51365455,2025-10-21 12:47:09
672.825,1670308,1656230,4497496,617087,247814,38742,143278,104536,14078,152478191.5,43577532.5,22243256.63,33003910.91,83706397,-31530871,108900659,-10760654.28,52175526,2025-10-21 12:47:29
672.86,1672965,1659508,4562157,614974,247814,38742,143278,104536,13457,157079345.5,42180989,22510010.67,33024065.67,85012481,-30825686,114898356.5,-10514055,54186795,2025-10-21 12:47:49
672.849,1677209,1660532,4557082,617230,247814,38742,143278,104536,16677,155058236.5,42557818,22484024.57,32960331.51,84742545,-30874691,112500418.5,-10476306.94,53867854,2025-10-21 12:48:09
672.825,1679155,1661479,4546236,606038,247814,38742,143278,104536,17676,152831389,42737589.5,22410789.53,32763291.05,84260771,-30999146,110093799.5,-10352501.52,53261625,2025-10-21 12:48:29
672.805,1679737,1662191,4488625,603009,247814,38742,143278,104536,17546,152237640.5,43272746,22715430.3,32662487.03,83582437,-31289458,108964894.5,-9947056.73,52292979,2025-10-21 12:48:49
672.84,1680301,1663286,4576262,608960,247814,38742,143278,104536,17015,154163597,42985505.5,22440110.41,32964409.1,84770767,-30926734,111178091.5,-10524298.69,53844033,2025-10-21 12:49:09
